Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,515.919547700387,562.826236986443,658.280139873987,703.662556707006,824.01215982958,858.587830979996,911.057012002955,1158.93080120022,1151.69196455042,1142.18231129529,1374.13192098877,1488.04800312555,1675.74756929312,1810.72156164921,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,249.507390206252,256.156253731551,255.458444818562,256.892740094145,264.701820458779,261.922194526216,262.352831898699,254.895296492815,260.159480105423,240.273098652041,242.980690139137,243.330076332524,285.447153302567,318.225646366399,348.03885726885,456.229108712308,450.50253098726,449.73756777942,489.877260216509,594.856212187862,629.10799082901,555.036062148851,528.11482087615,457.586086618141,433.153270322611,460.110133452948,631.175500833563,736.240052035048,705.858357977895,674.373398115848,760.778760770989,724.845895471672,751.480880027014,689.668037117227,457.479020388541,560.080518158573,566.683321037572,509.921433444822,535.888498716917,534.85520617601,474.577124541493,482.068042913865,513.391832823518,642.62599454528,732.318105590343,772.652445373662,808.288423856573,948.506759183885,1094.57647618577,1018.38955121693,998.119695502128,1081.13151800024,1019.27223025869,1051.37642128639,1067.131753327,910.788687979603,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,288.058159419365,270.279660635542,287.044788428595,308.195264398818,332.305003113968,328.484900960844,337.646246559881,333.23381246414,314.351064841158,314.179852816713,343.881182120846,400.582688455921,546.570610914578,644.093956835014,737.77064778192,802.066207315944,811.791307772717,1045.09731881466,1364.31929313464,2001.1494676221,2288.15563322674,2378.43736981621,2248.58725701584,2210.62953742026,2261.71477659209,2505.74983872446,3062.16573564264,3646.81413537557,4122.54196246344,4393.16405423194,5265.49655632082,5290.92722895804,6051.9864607058,6517.81462851324,6580.33418406686,6748.93110885887,6583.20101813288,7280.98962117856,7715.91814709342,7747.61215872072,7578.85105298846,7663.13708026446,8333.55135215272,8523.00502466624,10173.5748760331,11086.8908871587,12014.3998729502,12154.8299372808,11122.8620677142,9706.95605963959,10804.6844747547,12189.0951601357,12845.17363161,15695.8983393592,15563.7942183676,15476.01944443,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,147.59560158502,148.330141524843,153.029329961569,153.552353700625,161.601215961586,154.042010411516,158.711510312178,145.35154377686,135.455198057503,165.249857359321,172.786111002939,163.989307779716,178.59178835228,216.546666661795,239.350269758173,245.609914522813,210.595435520068,239.650828254458,325.560153634794,367.626255383437,356.623802870667,353.312346426112,401.744070246863,301.86417394869,322.083047742467,247.22435682462,137.340276804756,190.472047324018,278.307105624674,240.568244460433,165.253231780269,197.668885828423,173.06350217351,197.440640942893,236.335888782181,226.889663656036,245.689833328653,221.210934702271,173.360902763882,169.515996979495,156.591866641699,255.78856438389,280.181171383013,295.079775075248,293.854506621956,320.995366803008,359.533713835212,400.380937064879,453.736365506084,440.924459684123,453.022040727552,505.263716987032,637.652208819478,802.535625496596,792.583550409334,693.408045666733,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,521.223039343867,542.615883955694,551.862668608739,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,423.263749027158,431.345475121466,447.992819395661,484.516324429002,519.399508189182,554.779128298031,591.800304490681,646.262894553694,684.310310298995,754.899087415032,810.750305571604,874.470188163256,897.387034642627,1202.39749270494,1476.97321318673,1494.17417007522,1403.89619607866,1526.74661529644,1719.82693556088,2076.33977747121,2920.90923972507,3073.26300381216,2764.18485542633,2893.79363726958,2791.94979981639,2142.11470113788,2475.10247008043,3158.6677134189,3398.61906738127,3621.49757964293,3182.23967025998,3345.82762620032,3557.1286845511,3584.09934160592,3650.48611429771,3973.93238281424,3690.17847905164,3728.33399186082,3288.20376525642,3183.14976906202,3099.13161369597,2705.78020447958,2540.97122196625,3807.11574558683,4901.12131648889,5453.19281403646,5668.38677090783,6161.21795130613,5817.27839029952,5916.25435738104,7392.86875227427,8081.41717532479,7590.0284383506,6881.79474218603,6472.10102734624,5691.68676962801,..
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1688.65404688853,1271.0317282658,1563.90419536662,1696.14566722172,944.282811578363,1157.48695804411,1115.09351496025,730.580100916022,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,107.451925254086,113.638219785142,120.185054663302,118.995979439994,118.941043912962,120.547655550814,120.227397140129,126.494980512104,128.245169116586,137.123859990392,151.314963956554,159.997653602357,168.437062745867,202.437313453507,252.419379170712,297.847742433529,359.467844577193,433.78002824667,454.820879773312,455.463171738088,398.404111732972,482.078502465563,451.928647538577,399.666193828902,459.198064631345,552.705831236943,688.851388552628,867.198512589053,635.556599868753,610.459509614851,481.496669490063,428.432716583577,256.592850042348,313.69328704842,437.698063495853,458.778029595166,290.436904281479,365.548479821258,342.269990336336,315.988004054187,352.501570733119,368.518013383601,402.225433096114,466.033872168394,550.746569107424,661.626277138413,868.322775022414,1081.15932057966,1248.35526906174,1183.20677488697,1421.53294242954,1596.44520955706,1662.28764084999,1726.0801560363,1875.84328741646,2089.40021206806,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Swaziland,SWZ,100.439666306713,120.345161435641,125.582651290161,144.734601554252,169.850497376385,179.441738645411,191.529845342594,181.686433116511,188.980330199288,243.06610624678,251.522853708638,297.486426118784,310.668844227309,455.999918228591,526.959823384061,557.532167678686,511.097692255618,552.700700256482,600.165620734019,704.03115847404,898.295868610952,919.847961376119,840.826520844143,843.340196284411,726.910783741194,511.717098296119,611.249995173279,761.158531316651,863.575974211171,835.850654320289,1292.05741841551,1303.06520649708,1415.02338156478,1465.3118422177,1503.13374594355,1763.47629273822,1627.98408590854,1705.17294409238,1532.91872263161,1476.77619184836,1433.18124044605,1255.4741289756,1131.24353285787,1704.15391337646,2211.08925687142,2339.30037406391,2636.32001592998,2690.92839206027,2617.36009432862,2679.6705995317,2956.69679468117,4093.38423704067,3988.66716715612,3648.07490006921,3477.14924558956,3154.7529806827,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,219.326879288434,184.319415461738,172.054215780241,193.79555902548,173.992083731981,155.745058910853,159.857500786263,180.811708343344,217.482759355715,250.735521739275,297.512239768318,301.200487134765,308.40628159284,306.239992449075,310.207276508511,325.550773719717,348.052371292798,446.157893998536,475.908765113372,533.172396689392,657.728743357642,665.344002868127,708.521932325363,740.383900829825,827.52888076909,909.330141239446,954.618987954616,864.857502346707,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,76.6384537319359,79.1200334964909,81.9946131075043,87.7920466009429,99.9379560108522,109.620041191071,121.833539221068,124.879174466925,124.349511460815,131.56975215795,120.053921537077,131.098816359822,149.351011786487,176.473753200344,237.813947307019,256.102674943975,251.323171408819,308.681631922655,319.92013360716,337.430201571941,417.668767492859,342.220082293997,281.856028234851,253.024082988275,228.684023251867,234.35627351918,315.423852062354,359.71606469389,385.207888692951,367.219379515557,430.011230027846,412.235245775457,424.901567575843,302.224102215695,235.03884754544,305.624527711337,333.591616719032,332.622332379756,343.222847945912,331.972573146058,265.501659718722,266.134568733908,286.758081572586,316.792068666893,356.830803515721,379.18092890047,384.288555620343,428.401561823965,522.625007010443,508.54052572385,496.482494202806,572.025703222528,573.207476512184,589.014053731293,629.9976439467,547.974683363941,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,62.3353642135113,63.035638766081,62.0371018840551,68.9577787901702,76.0694447109292,110.364467383365,111.589262567956,112.723711559641,116.915919396395,127.533080518236,133.34233003939,145.796140591976,149.271364699539,165.928350698144,199.261375972281,217.931105795423,219.690313230827,255.996590650534,204.795304157651,175.651316749492,99.1898629826501,103.450087092859,163.498696402931,163.201256384997,255.28439000644,240.562763413074,259.238241288403,400.141091256267,401.098144901087,314.034038320491,247.601711403895,184.813328716267,153.862300071011,167.926589802379,201.625830642272,281.968757771531,287.270133763386,289.182600185377,294.796582723064,260.508566680634,260.684473703397,238.051065886543,243.674624856652,241.694801118865,292.843015035141,321.435761373761,342.837263983568,409.87032601315,459.109775900068,557.523595605241,608.813023856722,591.438623816353,656.398072749334,674.341641819883,714.567356471156,675.573466220693,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,229.126091470648,217.115090303143,209.611279836422,210.697592728291,238.497022634145,298.11597928263,337.226409627586,353.463626505055,401.778988823319,475.95039534754,427.387749733428,381.72675544623,417.564184551538,524.134969120265,605.091712643023,490.199439605965,531.503160112042,470.716459957679,508.108213135325,585.491103506991,655.119794100852,652.994695459539,609.378972176223,505.358141093099,400.299649763488,320.986286469049,229.812140469049,303.276086197017,484.517181991318,504.312465632806,403.822234381293,404.105775462352,370.983631863905,372.210046457136,405.472930910113,411.417951432021,378.561353375279,440.741053204156,352.555092019673,330.217247958342,340.161379709873,376.98105760313,376.468039539246,429.007277894455,530.553584072736,691.80945858671,1030.31535972563,1103.48657711875,1365.72120522548,1134.77299782945,1456.12652618031,1635.54730435222,1724.74356387435,1839.52248112115,1725.97454864009,1307.78861109883,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,280.618592417099,282.885995545625,278.963682355273,280.020908982893,284.407209057191,296.561884629405,280.573493100308,296.062062318326,303.562904676194,347.07851227116,361.908134185607,404.564148386491,480.455678777718,573.705694248404,667.267786565404,708.444003549918,677.502637294641,663.205469780826,640.228788046867,736.359311459178,916.283735553567,1058.03101308577,1084.21176185,947.118802610141,744.826641283028,636.072784953311,675.900517824247,706.948152602385,792.030152503716,813.583737049294,837.769055709467,802.885143188223,612.67201326495,583.112539657045,600.40000672661,608.678243581175,720.10343111238,707.269654418817,523.603769507854,554.226811838579,535.197421500081,537.717482752284,499.716414957462,448.373192699451,451.171588554028,443.240135984532,414.680115131526,397.956872258099,327.199083662345,594.495968478092,674.268695411166,768.556409302399,850.827696604891,905.500321786172,931.19818468692,890.416087751634,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 10/14/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
